listing_id,suburb,postcode,lat,lon,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,scraped_date,photo_count,video_count,floorplans_count,virtual_tour,property_type,primary_type,secondary_type,available_date_clean,available_weekday,bond_imputed,carspaces_imputed,sa2_code_2021,sa2_name_2021,in_victoria,straight_km_to_cbd,route_km_to_cbd,route_min_to_cbd,straight_km_to_nearest_station,est_route_km_to_nearest_station,nearest_station_name,n_stations_within_1km,n_stations_within_2km,straight_km_to_nearest_school,nearest_school_name,n_schools_within_1km,n_schools_within_2km,straight_km_to_nearest_park,straight_km_to_nearest_named_park,nearest_named_park,n_parks_within_500m,n_parks_within_1km,straight_km_to_nearest_mall,nearest_mall_name,sa3_name,sa4_name,gcc_name,area_sqkm,population_2021,population_2026,population_2031,population_2036,households_2026,households_2036,dwellings_2026,dwellings_2036,population_growth_5y,population_growth_10y,household_growth_10y,dwelling_growth_10y,demand_supply_gap_10y,occupancy_ratio_2026,avg_household_size_2026,is_residential,is_analysable,earners,median_age_earners,income_median,income_mean,income_growth_5y,income_skew_ratio,income_reliable,population_density_2026,is_modelling_ready,n_schools,n_primary_schools,n_secondary_schools,n_government_schools,n_stations,n_stations_both_networks
16782629,SOUTH KINGSVILLE,3015,-37.830982,144.87091,460.0,1994.0,"Tuesday, 02 September 2025",2025-08-13,27.0,2.0,1.0,2.0,2025-09-09 06:18:52,10.0,0.0,0.0,False,Apartment / Unit / Flat,Apartment,Apartment / Unit / Flat,2025-09-02,Tuesday,0,0,213021344,Newport,True,8.584981824207915,11.01014,15.9835,1.323159479791229,2.033473004703953,Spotswood Railway Station,0,2,0.6364504264427808,St Margaret Mary's School,2,9,0.4027991982739485,0.4027991982739485,Edwards Reserve,1,8,2.0880449993309886,Altona Gate Shopping Centre,Hobsons Bay,Melbourne - West,Greater Melbourne,8.8407,18983.0,20333.028704676304,21435.500053184674,22363.000505356293,8077.1,9100.640000000001,8732.0,9892.0,0.05422071470615775,0.09983617444129833,0.1267212242017557,0.13284470911589552,-0.006123484914139832,0.925,2.517367459196531,True,True,13008.0,42.0,80487.0,96888.0,0.18191162865827692,1.203772037720377,True,2299.9342478170624,True,5,5,0,3,3,0
17471867,SOUTH KINGSVILLE,3015,-37.826218,144.86755,400.0,1738.0,"Thursday, 27 March 2025",2025-03-06,187.0,2.0,1.0,1.0,2025-09-09 06:18:52,11.0,0.0,0.0,False,Apartment / Unit / Flat,Apartment,Apartment / Unit / Flat,2025-03-27,Thursday,0,0,213021344,Newport,True,8.80885580706343,11.35156,16.346333333333334,1.6912197114173053,2.5991195171219426,Spotswood Railway Station,0,1,0.8350222262291928,Wembley Primary School,2,8,0.16364676967900163,0.2617708813995514,Edwards Reserve,3,7,1.7729672908417502,Altona Gate Shopping Centre,Hobsons Bay,Melbourne - West,Greater Melbourne,8.8407,18983.0,20333.028704676304,21435.500053184674,22363.000505356293,8077.1,9100.640000000001,8732.0,9892.0,0.05422071470615775,0.09983617444129833,0.1267212242017557,0.13284470911589552,-0.006123484914139832,0.925,2.517367459196531,True,True,13008.0,42.0,80487.0,96888.0,0.18191162865827692,1.203772037720377,True,2299.9342478170624,True,5,5,0,3,3,0
17721851,SOUTH KINGSVILLE,3015,-37.831226,144.86632,795.0,3454.0,"Monday, 15 September 2025",2025-08-19,21.0,3.0,2.0,3.0,2025-09-09 06:18:52,12.0,0.0,1.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-09-15,Monday,0,0,213021343,Altona North,True,8.988148437801367,11.43267,16.478833333333334,1.7279266779178402,2.6555319349774136,Spotswood Railway Station,0,2,1.032363344069704,St Margaret Mary's School,0,10,0.1260261996091943,0.5397589822036867,Edwards Reserve,2,8,1.6965888153616309,Altona Gate Shopping Centre,Hobsons Bay,Melbourne - West,Greater Melbourne,16.1844,15084.0,16660.343519849146,19273.920047821477,21877.92049439451,6775.625,9094.2,7325.0,9885.0,0.15687410795932943,0.3131734329684823,0.3421935245826031,0.34948805460750854,-0.007294530024905432,0.925,2.45886446192774,True,True,9267.0,38.0,66099.0,81630.0,0.20706720233747267,1.2349657332183543,True,1029.407547999873,True,5,4,1,1,0,0
17725855,SOUTH KINGSVILLE,3015,-37.827423,144.86768,675.0,2933.0,"Wednesday, 20 August 2025",2025-08-21,19.0,3.0,1.0,2.0,2025-09-09 06:18:52,6.0,0.0,0.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-08-20,Wednesday,0,0,213021344,Newport,True,8.811762411955156,11.06831,15.696499999999999,1.646174775304329,2.52989304594947,Spotswood Railway Station,0,1,0.9037125707912448,St Margaret Mary's School,2,11,0.2145619641888823,0.2145619641888823,Edwards Reserve,3,8,1.7756014619980476,Altona Gate Shopping Centre,Hobsons Bay,Melbourne - West,Greater Melbourne,8.8407,18983.0,20333.028704676304,21435.500053184674,22363.000505356293,8077.1,9100.640000000001,8732.0,9892.0,0.05422071470615775,0.09983617444129833,0.1267212242017557,0.13284470911589552,-0.006123484914139832,0.925,2.517367459196531,True,True,13008.0,42.0,80487.0,96888.0,0.18191162865827692,1.203772037720377,True,2299.9342478170624,True,5,5,0,3,3,0
17745057,SOUTH KINGSVILLE,3015,-37.82627,144.8679,450.0,1955.0,"Tuesday, 02 September 2025",2025-09-03,6.0,2.0,1.0,1.0,2025-09-09 06:18:52,8.0,0.0,0.0,False,Apartment / Unit / Flat,Apartment,Apartment / Unit / Flat,2025-09-02,Tuesday,0,1,213021344,Newport,True,8.778770330029955,11.27003,16.0715,1.6600596743872296,2.551231794520105,Spotswood Railway Station,0,1,0.81703480092935,Wembley Primary School,2,8,0.14979189611998764,0.23249454084305177,Edwards Reserve,3,8,1.8030421885373138,Altona Gate Shopping Centre,Hobsons Bay,Melbourne - West,Greater Melbourne,8.8407,18983.0,20333.028704676304,21435.500053184674,22363.000505356293,8077.1,9100.640000000001,8732.0,9892.0,0.05422071470615775,0.09983617444129833,0.1267212242017557,0.13284470911589552,-0.006123484914139832,0.925,2.517367459196531,True,True,13008.0,42.0,80487.0,96888.0,0.18191162865827692,1.203772037720377,True,2299.9342478170624,True,5,5,0,3,3,0
17751205,SOUTH KINGSVILLE,3015,-37.833134,144.86981,750.0,3258.0,"Tuesday, 16 September 2025",2025-09-08,1.0,3.0,2.0,2.0,2025-09-09 06:18:52,7.0,0.0,0.0,False,House,House,House,2025-09-16,Tuesday,0,0,213021344,Newport,True,8.722330653062835,11.21656,16.436500000000002,1.4461969634873755,2.2225608701382034,Spotswood Railway Station,0,2,0.8298412201283318,St Margaret Mary's School,2,9,0.4548720004715022,0.5064003643758441,Newport Lakes Reserve,1,10,2.0475706135357754,Altona Gate Shopping Centre,Hobsons Bay,Melbourne - West,Greater Melbourne,8.8407,18983.0,20333.028704676304,21435.500053184674,22363.000505356293,8077.1,9100.640000000001,8732.0,9892.0,0.05422071470615775,0.09983617444129833,0.1267212242017557,0.13284470911589552,-0.006123484914139832,0.925,2.517367459196531,True,True,13008.0,42.0,80487.0,96888.0,0.18191162865827692,1.203772037720377,True,2299.9342478170624,True,5,5,0,3,3,0
17524634,LORNE,3232,-38.528168,143.97572,625.0,2715.0,"Thursday, 29 May 2025",2025-04-10,152.0,3.0,2.0,2.0,2025-09-09 06:21:41,6.0,0.0,0.0,False,House,House,House,2025-05-29,Thursday,0,0,203031049,Lorne - Anglesea,True,117.30532303817334,160.51797,121.94033333333333,27.782646669682375,42.69724312517584,Birregurra Railway Station,0,0,1.2333371881403377,Lorne P-12 College,0,1,0.512305577287434,0.512305577287434,Lions Park,0,2,39.302623312395006,Colac Plaza,Surf Coast - Bellarine Peninsula,Geelong,Rest of Vic.,447.9915,6192.0,6585.648480382609,6976.336808319738,7339.859699987687,2965.2,3231.9,7060.0,7695.0,0.05932420005424155,0.11452345533651398,0.08994334277620397,0.08994334277620397,0.0,0.42,2.2209795225895754,True,True,4340.0,53.0,48068.0,73201.0,0.22622448979591847,1.5228634434551052,True,14.700387128734828,True,3,3,1,3,0,0
17532958,LORNE,3232,-38.53726,143.974,425.0,1846.0,"Monday, 06 May 2024",2025-04-16,146.0,1.0,1.0,1.0,2025-09-09 06:21:41,5.0,0.0,0.0,False,Apartment / Unit / Flat,Apartment,Apartment / Unit / Flat,2024-05-06,Monday,0,0,203031049,Lorne - Anglesea,True,118.09299328083564,161.36619,123.04899999999999,28.505370603118,43.80794794265308,Birregurra Railway Station,0,0,0.2134459574993469,Lorne P-12 College,1,1,0.19672292537717165,0.8883117570140543,Lions Park,3,4,39.7179784141035,Colac Plaza,Surf Coast - Bellarine Peninsula,Geelong,Rest of Vic.,447.9915,6192.0,6585.648480382609,6976.336808319738,7339.859699987687,2965.2,3231.9,7060.0,7695.0,0.05932420005424155,0.11452345533651398,0.08994334277620397,0.08994334277620397,0.0,0.42,2.2209795225895754,True,True,4340.0,53.0,48068.0,73201.0,0.22622448979591847,1.5228634434551052,True,14.700387128734828,True,3,3,1,3,0,0
17628681,LORNE,3232,-38.52739,143.98016,270.0,1173.0,"Thursday, 17 July 2025",2025-06-19,82.0,1.0,1.0,1.0,2025-09-09 06:21:41,7.0,0.0,0.0,False,Apartment / Unit / Flat,Apartment,Apartment / Unit / Flat,2025-07-17,Thursday,0,0,203031049,Lorne - Anglesea,True,116.95944649363574,160.08438,121.28183333333332,27.950449098291383,42.95512716252107,Birregurra Railway Station,0,0,1.4190077461992543,Lorne P-12 College,0,1,0.40196534807585393,0.40196534807585393,Lions Park,1,2,39.13964241819266,The Dunes Village,Surf Coast - Bellarine Peninsula,Geelong,Rest of Vic.,447.9915,6192.0,6585.648480382609,6976.336808319738,7339.859699987687,2965.2,3231.9,7060.0,7695.0,0.05932420005424155,0.11452345533651398,0.08994334277620397,0.08994334277620397,0.0,0.42,2.2209795225895754,True,True,4340.0,53.0,48068.0,73201.0,0.22622448979591847,1.5228634434551052,True,14.700387128734828,True,3,3,1,3,0,0
16804827,COLAC,3250,-38.349373,143.58618,410.0,1640.0,"Monday, 11 August 2025",2025-07-15,56.0,3.0,1.0,2.0,2025-09-09 06:40:11,9.0,0.0,0.0,False,House,House,House,2025-08-11,Monday,0,1,217031472,Colac,True,134.7718086728268,152.6498,116.24983333333333,0.667219939379371,1.0254045378885346,Colac Railway Station,1,1,0.4164138140529587,Colac Secondary College,3,8,0.24469179025082813,0.24469179025082813,Inglis Court Park,2,3,1.1259079728410868,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17116495,COLAC,3250,-38.347733,143.59167,410.0,1640.0,"Wednesday, 16 July 2025",2025-06-30,71.0,3.0,1.0,1.0,2025-09-09 06:40:11,8.0,0.0,0.0,False,House,House,House,2025-07-16,Wednesday,0,0,217031472,Colac,True,134.25993569440737,151.94688,114.63550000000001,0.6531784051104135,1.003825067449298,Colac Railway Station,1,1,0.4403994835415195,Colac Secondary College,1,8,0.19303866151063886,0.19303866151063886,Lawrence Court Park,1,3,0.7499875947222989,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17232056,COLAC,3250,-38.34102,143.58546,650.0,2390.0,"Monday, 24 February 2025",2025-02-24,197.0,4.0,2.0,2.0,2025-09-09 06:40:11,6.0,1.0,1.0,False,House,House,House,2025-02-24,Monday,0,0,217031472,Colac,True,134.43187476912678,151.74245000000002,114.76383333333334,0.28194831610936283,0.43330701875830413,Colac Railway Station,1,1,0.6987145672091885,St Mary's School,2,8,0.33023072479638804,0.33023072479638804,Memorial Square,1,4,0.7271907855397726,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17729458,COLAC,3250,-38.341084,143.57237,430.0,1869.0,"Tuesday, 23 September 2025",2025-08-25,15.0,3.0,1.0,1.0,2025-09-09 06:40:11,14.0,0.0,0.0,False,House,House,House,2025-09-23,Tuesday,0,0,217031472,Colac,True,135.47249208213245,153.0612,116.47733333333333,1.2752543631255489,1.9598509183155275,Colac Railway Station,0,1,0.28437281696846034,Colac South West Primary School,3,7,0.7335685635947466,0.7453435054983726,Robertson Street Park,0,3,1.8721722346148821,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17730274,COLAC,3250,-38.34866,143.59154,420.0,1825.0,"Monday, 25 August 2025",2025-08-25,15.0,2.0,1.0,2.0,2025-09-09 06:40:11,9.0,0.0,0.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-08-25,Monday,0,1,217031472,Colac,True,134.31460340702884,152.05084,114.76016666666666,0.7259596125440347,1.115677510655448,Colac Railway Station,1,1,0.33968544393600353,Colac Secondary College,1,8,0.2710248019583591,0.2710248019583591,Lawrence Court Park,1,3,0.8527261054250999,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17743657,COLAC,3250,-38.33632,143.56947,600.0,2607.0,"Saturday, 06 September 2025",2025-09-02,7.0,3.0,2.0,2.0,2025-09-09 06:40:11,7.0,0.0,0.0,False,House,House,House,2025-09-06,Saturday,0,0,217031472,Colac,True,135.4808106169721,153.09647,116.09583333333333,1.6954477695768675,2.605617329563376,Colac Railway Station,0,1,0.27176016569723255,Lake Colac School,3,5,0.5182920998048091,0.5182920998048091,Donaldson Street Park,0,5,2.193575698248755,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17744496,COLAC,3250,-38.332794,143.56128,595.0,2585.0,"Tuesday, 04 November 2025",2025-09-03,6.0,4.0,2.0,2.0,2025-09-09 06:40:11,19.0,0.0,0.0,False,House,House,House,2025-11-04,Tuesday,0,0,217031472,Colac,True,135.97001543880177,154.19294,117.58616666666667,2.5119775046690354,3.860485846327488,Colac Railway Station,0,0,0.5661285804175086,Lake Colac School,1,3,0.814567433141539,0.814567433141539,Ball Street Park,0,3,2.9914983017498895,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
17748371,COLAC,3250,-38.335556,143.59341,250.0,1086.0,"Monday, 15 September 2025",2025-09-05,4.0,1.0,1.0,1.0,2025-09-09 06:40:11,8.0,0.0,1.0,False,Apartment / Unit / Flat,Apartment,Apartment / Unit / Flat,2025-09-15,Monday,0,0,217031472,Colac,True,133.5446166861883,151.1467,114.33766666666666,1.0508880498673359,1.6150377282626445,Colac Railway Station,0,1,0.4692619197986486,Colac Primary School,2,4,0.18494032929218804,0.18494032929218804,Hugh Murray Reserve,2,3,0.6262577939849617,Colac Plaza,Colac - Corangamite,Warrnambool and South West,Rest of Vic.,54.7344,12698.0,13000.409638071038,13391.647810541153,13786.112552969944,5750.92,6256.970345771012,6118.0,6656.35143167129,0.0300942957462198,0.06043678136095143,0.08799467663800087,0.08799467663800087,0.0,0.9400000000000001,2.260579113962816,True,True,8444.0,42.0,52653.0,60356.0,0.17705049963114483,1.1462974569350275,True,237.51808073297667,True,9,6,2,6,1,0
13950221,COBURG NORTH,3058,-37.728752,144.98361,545.0,2368.0,"Thursday, 25 September 2025",2025-09-03,6.0,2.0,2.0,1.0,2025-09-09 06:33:07,15.0,0.0,1.0,False,House,House,House,2025-09-25,Thursday,0,0,210031236,Coburg North,True,10.044916593799993,11.756129999999999,24.850166666666667,1.6896989043837198,2.5967822931550724,Regent Railway Station,0,3,0.21694146678323298,Newlands Primary School,3,11,0.02347488921324888,0.3866086211213937,49a Jacka Street,9,15,1.5486621328216805,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17701277,COBURG NORTH,3058,-37.73087,144.95424,470.0,2043.0,"Monday, 18 August 2025",2025-08-05,35.0,3.0,1.0,1.0,2025-09-09 06:33:07,10.0,0.0,0.0,False,House,House,House,2025-08-18,Monday,0,0,210031236,Coburg North,True,9.76993831135602,17.28959,25.876666666666665,0.8133147870885148,1.2499276837981668,Batman Railway Station,1,4,0.6248430682044706,Coburg North Primary School,2,13,0.1847686659719928,0.1847686659719928,Richards Reserve,5,21,1.451433818555598,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17732343,COBURG NORTH,3058,-37.724346,144.98083,600.0,2607.0,"Tuesday, 26 August 2025",2025-08-26,14.0,3.0,2.0,1.0,2025-09-09 06:33:07,6.0,0.0,1.0,False,House,House,House,2025-08-26,Tuesday,0,0,210031236,Coburg North,True,10.498002039560488,12.48112,26.786333333333335,1.7617883331833712,2.7075715892509202,Merlynston Railway Station,0,3,0.7550925284086879,Newlands Primary School,2,11,0.09567320717165076,0.09567320717165076,Cash Reserve,3,17,1.7081307829089127,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17737046,COBURG NORTH,3058,-37.726574,144.96564,800.0,3476.0,"Friday, 05 September 2025",2025-08-28,12.0,3.0,1.0,2.0,2025-09-09 06:33:07,10.0,0.0,0.0,False,House,House,House,2025-09-05,Friday,0,0,210031236,Coburg North,True,10.18163123026666,12.78016,26.163666666666664,0.7330486059876664,1.1265720982076777,Merlynston Railway Station,2,4,0.43519318326679696,Mercy College,1,12,0.19117975428503303,0.19117975428503303,Merri Creek,4,17,1.149743060830309,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17738279,COBURG NORTH,3058,-37.729866,144.9825,720.0,3128.0,"Friday, 26 September 2025",2025-08-29,11.0,3.0,2.0,2.0,2025-09-09 06:33:07,7.0,0.0,0.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-09-26,Friday,0,0,210031236,Coburg North,True,9.908730127021188,11.67253,24.635833333333334,1.779892631591199,2.735394843094237,Batman Railway Station,0,3,0.255319622693782,Newlands Primary School,1,11,0.1113492762387899,0.3105594184576652,49a Jacka Street,7,17,1.3991386682236793,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17741861,COBURG NORTH,3058,-37.72294,144.96101,575.0,2499.0,"Saturday, 06 September 2025",2025-09-01,7.0,2.0,1.0,1.0,2025-09-09 06:33:07,6.0,0.0,0.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-09-06,Saturday,0,0,210031236,Coburg North,True,10.59776032206899,13.49229,28.275,0.22426259307521848,0.3446537896212769,Merlynston Railway Station,2,3,0.7741880356577883,St Mark's School,2,8,0.23448164671716418,0.23448164671716418,R. McGregor Dawson Reserve,4,21,1.6710028902530316,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17748756,COBURG NORTH,3058,-37.721348,144.95744,680.0,2955.0,"Thursday, 04 September 2025",2025-09-05,4.0,3.0,1.0,2.0,2025-09-09 06:33:07,9.0,0.0,0.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-09-04,Thursday,0,0,210031236,Coburg North,True,10.794479113053866,14.219520000000001,28.524333333333335,0.3445862549982083,0.529570968604214,Merlynston Railway Station,2,3,0.7831292237220164,St Mark's School,2,9,0.31745879282731615,0.31745879282731615,Bain Reserve,10,19,1.9757975135569477,Pentridge Shopping Centre,Moreland - North,Melbourne - North West,Greater Melbourne,4.8779,8513.0,8873.776101538444,9666.969045716549,10621.529799136586,3528.2999999999997,4212.3,3714.0,4434.0,0.0893861795814963,0.19695715528535085,0.1938610662358644,0.1938610662358642,2.220446049250313e-16,0.95,2.515028796173354,True,True,5662.0,40.0,65684.0,75553.0,0.2736615539741327,1.150249680287437,True,1819.1795857927475,True,1,0,1,0,2,0
17721796,DIAMOND CREEK,3089,-37.671535,145.16145,680.0,2955.0,"Friday, 12 September 2025",2025-08-19,21.0,3.0,2.0,2.0,2025-09-09 06:49:38,10.0,0.0,1.0,False,Townhouse,Townhouse/Villa,Townhouse,2025-09-12,Friday,0,0,209031215,Wattle Glen - Diamond Creek,True,23.63718438370175,31.32122,49.88166666666667,0.3284264559301623,0.5047360823579269,Diamond Creek Railway Station,1,2,0.24522599906722767,Sacred Heart School,4,5,0.0397770261282395,0.05084058128969855,Gipson Street Reserve,6,22,2.705702314142014,St Helena Marketplace,Nillumbik - Kinglake,Melbourne - North East,Greater Melbourne,26.8245,14538.0,14846.95410085598,15481.352961020757,16101.364540511244,5221.44,5843.74,5328.0,5963.0,0.04272922620055786,0.08448941319101544,0.11918168168168175,0.11918168168168175,0.0,0.9799999999999999,2.843459677953971,True,True,10270.0,44.0,67494.0,81696.0,0.19327463668187117,1.2104187038847898,True,553.4848403830819,True,5,4,1,4,2,0
15625170,KATANDRA,3634,-36.22527,145.5591,440.0,1906.0,"Friday, 13 June 2025",2025-06-12,89.0,3.0,1.0,1.0,2025-09-09 06:42:33,12.0,0.0,0.0,False,House,House,House,2025-06-13,Friday,0,0,216031418,Shepparton Surrounds - East,True,184.4525998095999,211.57933,168.00733333333335,22.29580743936507,34.26489643801664,Shepparton Railway Station,0,0,0.1464124116640741,Katandra West Primary School,1,1,11.057499204467131,13.543869705600464,Wunghnu Park and Recreation Reserve,0,0,21.716741959696602,Shepparton Marketplace,Shepparton,Shepparton,Rest of Vic.,1055.5777,4010.0,4067.7766472995913,4118.62773470889,4173.678581836758,1538.3415263978468,1624.293443220831,1672.1103547802682,1765.5363513269901,0.012500953670368409,0.026034353338320493,0.0558731044752121,0.0558731044752121,0.0,0.92,2.644261093844762,True,True,2840.0,47.0,48649.0,57440.0,0.18203464781203693,1.1807025838146725,True,3.853602295027255,True,6,6,0,6,0,0
17711345,ROMSEY,3434,-37.349983,144.74681,510.0,2216.0,"Friday, 23 August 2024",2025-08-12,28.0,3.0,2.0,1.0,2025-09-09 06:31:13,9.0,0.0,0.0,False,House,House,House,2024-08-23,Friday,0,0,210021235,Romsey,True,55.50258731087881,71.64676,68.02983333333333,14.089257026385045,21.65281227022608,Riddells Creek Railway Station,0,0,0.48276815470298745,Romsey Primary School,1,1,0.570577560068755,0.570577560068755,Ecotherapy Park,0,4,20.620425701132064,The Village Gisborne,Macedon Ranges,Melbourne - North West,Greater Melbourne,624.7097,10835.0,11967.954286087157,13322.646281184656,14711.761364067133,4529.86,5549.759999999999,4819.0,5904.0,0.11319327954589031,0.22926283075543452,0.2251504461506535,0.22515044615065372,-2.220446049250313e-16,0.94,2.6420141651369264,True,True,7113.0,44.0,60381.0,74453.0,0.1831292250416381,1.233053443964161,True,19.157625191488393,True,6,6,0,5,1,0
17485871,CLARKEFIELD,3430,-37.470654,144.84047,510.0,2217.0,"Monday, 24 March 2025",2025-03-17,176.0,3.0,1.0,2.0,2025-09-09 06:44:05,10.0,0.0,0.0,True,House,House,House,2025-03-24,Monday,0,0,210021235,Romsey,True,40.17185800327152,60.84141,68.09333333333333,8.532116399425899,13.112424190893414,Clarkefield Railway Station,0,0,8.317950115697014,Mickleham Secondary College,0,0,7.920419202934015,9.006794782979133,Merrifield Community Park,0,0,9.337309883306556,,Macedon Ranges,Melbourne - North West,Greater Melbourne,624.7097,10835.0,11967.954286087157,13322.646281184656,14711.761364067133,4529.86,5549.759999999999,4819.0,5904.0,0.11319327954589031,0.22926283075543452,0.2251504461506535,0.22515044615065372,-2.220446049250313e-16,0.94,2.6420141651369264,True,True,7113.0,44.0,60381.0,74453.0,0.1831292250416381,1.233053443964161,True,19.157625191488393,True,6,6,0,5,1,0
